,x_eye,y_eye,pupil_radius,iris_radius,file_name
6743,69,31,5.0,16.0,m01_375_-0.1963_-0.1963
6744,75,41,5.0,14.0,m01_3760_0.1963_-0.3927
6745,43,48,2.0,13.0,m01_3764_-0.0000_0.5890
6746,49,47,3.0,14.0,m01_3765_-0.0000_0.3927
6747,55,47,3.0,15.0,m01_3766_-0.0000_0.1963
6748,62,48,3.0,16.0,m01_3767_-0.0000_-0.0000
6749,69,47,5.0,15.0,m01_3768_-0.0000_-0.1963
6750,76,47,5.0,15.0,m01_3769_-0.0000_-0.3927
6751,76,30,6.0,15.0,m01_376_-0.1963_-0.3927
6752,47,28,2.0,12.0,m01_3809_0.7854_0.5890
6753,53,25,3.0,14.0,m01_3810_0.7854_0.3927
6754,59,24,4.0,15.0,m01_3811_0.7854_0.1963
6755,66,23,5.0,15.0,m01_3812_0.7854_-0.0000
6756,73,23,6.0,15.0,m01_3813_0.7854_-0.1963
6757,47,32,3.0,13.0,m01_3818_0.5890_0.5890
6758,53,30,3.0,14.0,m01_3819_0.5890_0.3927
6759,49,36,2.0,14.0,m01_381_-0.3927_0.3927
6760,59,29,2.0,15.0,m01_3820_0.5890_0.1963
6761,66,28,4.0,16.0,m01_3821_0.5890_-0.0000
6762,73,28,5.0,15.0,m01_3822_0.5890_-0.1963
6763,47,37,3.0,12.0,m01_3827_0.3927_0.5890
6764,53,35,3.0,14.0,m01_3828_0.3927_0.3927
6765,59,34,3.0,15.0,m01_3829_0.3927_0.1963
6766,55,37,3.0,15.0,m01_382_-0.3927_0.1963
6767,66,34,4.0,15.0,m01_3830_0.3927_-0.0000
6768,73,34,5.0,15.0,m01_3831_0.3927_-0.1963
6769,47,42,3.0,12.0,m01_3836_0.1963_0.5890
6770,53,41,3.0,14.0,m01_3837_0.1963_0.3927
6771,59,41,4.0,15.0,m01_3838_0.1963_0.1963
6772,66,40,4.0,15.0,m01_3839_0.1963_-0.0000
6773,62,37,4.0,16.0,m01_383_-0.3927_-0.0000
6774,73,40,5.0,15.0,m01_3840_0.1963_-0.1963
6775,47,47,2.0,12.0,m01_3845_-0.0000_0.5890
6776,53,47,3.0,14.0,m01_3846_-0.0000_0.3927
6777,59,47,3.0,15.0,m01_3847_-0.0000_0.1963
6778,66,47,4.0,16.0,m01_3848_-0.0000_-0.0000
6779,73,47,4.0,16.0,m01_3849_-0.0000_-0.1963
6780,69,37,5.0,15.0,m01_384_-0.3927_-0.1963
6781,75,36,4.0,14.0,m01_385_-0.3927_-0.3927
6782,46,30,1.0,10.0,m01_3889_0.7854_0.7854
6783,51,27,2.0,13.0,m01_3890_0.7854_0.5890
6784,57,24,4.0,14.0,m01_3891_0.7854_0.3927
6785,64,23,4.0,16.0,m01_3892_0.7854_0.1963
6786,46,34,2.0,10.0,m01_3898_0.5890_0.7854
6787,51,31,2.0,12.0,m01_3899_0.5890_0.5890
6788,57,29,4.0,15.0,m01_3900_0.5890_0.3927
6789,63,28,3.0,15.0,m01_3901_0.5890_0.1963
6790,70,27,4.0,15.0,m01_3902_0.5890_-0.0000
6791,46,38,1.0,10.0,m01_3907_0.3927_0.7854
6792,51,36,3.0,12.0,m01_3908_0.3927_0.5890
6793,57,35,3.0,14.0,m01_3909_0.3927_0.3927
6794,49,41,3.0,15.0,m01_390_-0.5890_0.3927
6795,63,34,3.0,15.0,m01_3910_0.3927_0.1963
6796,70,33,5.0,16.0,m01_3911_0.3927_-0.0000
6797,77,33,5.0,15.0,m01_3912_0.3927_-0.1963
6798,46,43,1.0,10.0,m01_3916_0.1963_0.7854
6799,51,41,3.0,12.0,m01_3917_0.1963_0.5890
6800,57,41,3.0,14.0,m01_3918_0.1963_0.3927
6801,63,40,4.0,15.0,m01_3919_0.1963_0.1963
6802,55,43,4.0,15.0,m01_391_-0.5890_0.1963
6803,70,40,4.0,15.0,m01_3920_0.1963_-0.0000
6804,77,40,5.0,16.0,m01_3921_0.1963_-0.1963
6805,47,47,2.0,11.0,m01_3925_-0.0000_0.7854
6806,51,47,2.0,13.0,m01_3926_-0.0000_0.5890
6807,57,47,2.0,14.0,m01_3927_-0.0000_0.3927
6808,63,47,4.0,15.0,m01_3928_-0.0000_0.1963
6809,70,47,5.0,16.0,m01_3929_-0.0000_-0.0000
6810,62,43,4.0,15.0,m01_392_-0.5890_-0.0000
6811,69,47,4.0,16.0,m01_402_-0.7854_-0.1963
6812,47,25,5.0,16.0,m01_41_-0.0000_-0.0000
6813,53,25,5.0,15.0,m01_42_-0.0000_-0.1963
6814,60,25,6.0,14.0,m01_43_-0.0000_-0.3927
6815,53,24,3.0,14.0,m01_444_-0.0000_0.3927
6816,60,25,4.0,16.0,m01_445_-0.0000_0.1963
6817,65,25,4.0,12.0,m01_44_-0.0000_-0.5890
6818,47,30,1.0,12.0,m01_452_-0.1963_0.5890
6819,53,30,3.0,14.0,m01_453_-0.1963_0.3927
6820,59,31,3.0,15.0,m01_454_-0.1963_0.1963
6821,66,31,5.0,16.0,m01_455_-0.1963_-0.0000
6822,71,24,5.0,10.0,m01_45_-0.0000_-0.7854
6823,47,35,2.0,12.0,m01_461_-0.3927_0.5890
6824,53,36,3.0,14.0,m01_462_-0.3927_0.3927
6825,59,37,3.0,15.0,m01_463_-0.3927_0.1963
6826,66,38,4.0,16.0,m01_464_-0.3927_-0.0000
6827,73,38,5.0,16.0,m01_465_-0.3927_-0.1963
6828,47,40,2.0,13.0,m01_470_-0.5890_0.5890
6829,60,43,4.0,16.0,m01_472_-0.5890_0.1963
6830,40,32,4.0,16.0,m01_49_-0.1963_0.1963
6831,47,32,4.0,16.0,m01_50_-0.1963_-0.0000
6832,54,32,5.0,15.0,m01_51_-0.1963_-0.1963
6833,57,25,3.0,14.0,m01_525_-0.0000_0.3927
6834,70,25,4.0,16.0,m01_527_-0.0000_-0.0000
6835,60,31,5.0,15.0,m01_52_-0.1963_-0.3927
6836,46,29,1.0,11.0,m01_532_-0.1963_0.7854
6837,51,30,3.0,12.0,m01_533_-0.1963_0.5890
6838,57,31,4.0,14.0,m01_534_-0.1963_0.3927
6839,63,32,3.0,14.0,m01_535_-0.1963_0.1963
6840,70,32,5.0,16.0,m01_536_-0.1963_-0.0000
6841,66,30,6.0,12.0,m01_53_-0.1963_-0.5890
6842,46,33,1.0,10.0,m01_541_-0.3927_0.7854
6843,51,35,3.0,13.0,m01_542_-0.3927_0.5890
6844,57,37,4.0,14.0,m01_543_-0.3927_0.3927
6845,63,38,4.0,15.0,m01_544_-0.3927_0.1963
6846,70,38,5.0,16.0,m01_545_-0.3927_-0.0000
6847,77,38,6.0,15.0,m01_546_-0.3927_-0.1963
6848,71,29,5.0,10.0,m01_54_-0.1963_-0.7854
6849,46,37,1.0,10.0,m01_550_-0.5890_0.7854
6850,51,40,3.0,12.0,m01_551_-0.5890_0.5890
6851,57,42,3.0,15.0,m01_552_-0.5890_0.3927
6852,63,43,4.0,15.0,m01_553_-0.5890_0.1963
6853,70,44,4.0,15.0,m01_554_-0.5890_-0.0000
6854,51,44,2.0,12.0,m01_560_-0.7854_0.5890
6855,40,39,4.0,15.0,m01_58_-0.3927_0.1963
6856,47,38,5.0,17.0,m01_59_-0.3927_-0.0000
6857,53,22,5.0,15.0,m01_600_0.1963_-0.1963
6858,60,22,5.0,14.0,m01_601_0.1963_-0.3927
6859,66,23,5.0,13.0,m01_602_0.1963_-0.5890
6860,70,23,4.0,10.0,m01_603_0.1963_-0.7854
6861,47,29,5.0,16.0,m01_608_-0.0000_-0.0000
6862,53,28,4.0,15.0,m01_609_-0.0000_-0.1963
6863,53,38,4.0,14.0,m01_60_-0.3927_-0.1963
6864,60,28,5.0,14.0,m01_610_-0.0000_-0.3927
6865,66,28,5.0,13.0,m01_611_-0.0000_-0.5890
6866,71,28,5.0,10.0,m01_612_-0.0000_-0.7854
6867,40,35,4.0,16.0,m01_616_-0.1963_0.1963
6868,47,35,5.0,16.0,m01_617_-0.1963_-0.0000
6869,54,35,5.0,16.0,m01_618_-0.1963_-0.1963
6870,60,35,6.0,14.0,m01_619_-0.1963_-0.3927
6871,60,37,5.0,13.0,m01_61_-0.3927_-0.3927
6872,66,34,5.0,13.0,m01_620_-0.1963_-0.5890
6873,70,32,4.0,10.0,m01_621_-0.1963_-0.7854
6874,40,42,4.0,15.0,m01_625_-0.3927_0.1963
6875,47,42,5.0,15.0,m01_626_-0.3927_-0.0000
6876,53,41,5.0,15.0,m01_627_-0.3927_-0.1963
6877,66,39,5.0,12.0,m01_629_-0.3927_-0.5890
6878,71,37,4.0,10.0,m01_630_-0.3927_-0.7854
6879,47,48,4.0,16.0,m01_635_-0.5890_-0.0000
6880,53,47,5.0,16.0,m01_636_-0.5890_-0.1963
6881,66,44,5.0,13.0,m01_638_-0.5890_-0.5890
6882,71,41,5.0,11.0,m01_639_-0.5890_-0.7854
6883,71,45,6.0,11.0,m01_648_-0.7854_-0.7854
6884,50,22,4.0,15.0,m01_680_0.1963_-0.0000
6885,57,22,5.0,15.0,m01_681_0.1963_-0.1963
6886,63,22,4.0,14.0,m01_682_0.1963_-0.3927
6887,69,22,5.0,13.0,m01_683_0.1963_-0.5890
6888,44,28,4.0,15.0,m01_688_-0.0000_0.1963
6889,50,28,4.0,15.0,m01_689_-0.0000_-0.0000
6890,57,28,4.0,15.0,m01_690_-0.0000_-0.1963
6891,64,28,6.0,15.0,m01_691_-0.0000_-0.3927
6892,69,28,4.0,13.0,m01_692_-0.0000_-0.5890
6893,44,35,3.0,16.0,m01_697_-0.1963_0.1963
6894,50,35,4.0,15.0,m01_698_-0.1963_-0.0000
6895,57,35,5.0,15.0,m01_699_-0.1963_-0.1963
6896,54,44,6.0,16.0,m01_69_-0.5890_-0.1963
6897,64,34,6.0,15.0,m01_700_-0.1963_-0.3927
6898,69,33,5.0,13.0,m01_701_-0.1963_-0.5890
6899,44,41,5.0,16.0,m01_706_-0.3927_0.1963
6900,50,41,3.0,16.0,m01_707_-0.3927_-0.0000
6901,64,40,5.0,15.0,m01_709_-0.3927_-0.3927
6902,69,39,4.0,12.0,m01_710_-0.3927_-0.5890
6903,50,47,4.0,15.0,m01_716_-0.5890_-0.0000
6904,57,47,5.0,15.0,m01_717_-0.5890_-0.1963
6905,63,45,5.0,14.0,m01_718_-0.5890_-0.3927
6906,69,43,5.0,13.0,m01_719_-0.5890_-0.5890
6907,66,40,5.0,12.0,m01_71_-0.5890_-0.5890
6908,71,37,5.0,11.0,m01_72_-0.5890_-0.7854
6909,48,21,4.0,16.0,m01_760_0.1963_0.1963
6910,54,21,5.0,15.0,m01_761_0.1963_-0.0000
6911,61,21,5.0,15.0,m01_762_0.1963_-0.1963
6912,68,21,6.0,14.0,m01_763_0.1963_-0.3927
6913,41,28,3.0,15.0,m01_768_-0.0000_0.3927
6914,48,28,4.0,17.0,m01_769_-0.0000_0.1963
6915,54,28,4.0,15.0,m01_770_-0.0000_-0.0000
6916,61,28,4.0,15.0,m01_771_-0.0000_-0.1963
6917,67,28,4.0,14.0,m01_772_-0.0000_-0.3927
6918,73,27,4.0,12.0,m01_773_-0.0000_-0.5890
6919,48,35,5.0,15.0,m01_778_-0.1963_0.1963
6920,61,34,4.0,15.0,m01_780_-0.1963_-0.1963
6921,67,34,5.0,14.0,m01_781_-0.1963_-0.3927
6922,48,41,3.0,16.0,m01_787_-0.3927_0.1963
6923,54,41,4.0,15.0,m01_788_-0.3927_-0.0000
6924,61,40,5.0,16.0,m01_789_-0.3927_-0.1963
6925,68,40,6.0,15.0,m01_790_-0.3927_-0.3927
6926,73,38,4.0,13.0,m01_791_-0.3927_-0.5890
6927,41,45,3.0,15.0,m01_795_-0.5890_0.3927
6928,48,46,5.0,16.0,m01_796_-0.5890_0.1963
6929,54,47,4.0,15.0,m01_797_-0.5890_-0.0000
6930,61,46,4.0,15.0,m01_798_-0.5890_-0.1963
6931,68,45,6.0,15.0,m01_799_-0.5890_-0.3927
6932,60,47,4.0,15.0,m01_79_-0.7854_-0.3927
6933,73,43,5.0,12.0,m01_800_-0.5890_-0.5890
6934,66,44,5.0,13.0,m01_80_-0.7854_-0.5890
6935,45,22,4.0,14.0,m01_840_0.1963_0.3927
6936,51,21,3.0,15.0,m01_841_0.1963_0.1963
6937,58,21,4.0,16.0,m01_842_0.1963_-0.0000
6938,45,28,4.0,14.0,m01_849_-0.0000_0.3927
6939,52,28,5.0,16.0,m01_850_-0.0000_0.1963
6940,58,28,5.0,16.0,m01_851_-0.0000_-0.0000
6941,65,28,6.0,15.0,m01_852_-0.0000_-0.1963
6942,71,28,4.0,14.0,m01_853_-0.0000_-0.3927
6943,45,34,3.0,14.0,m01_858_-0.1963_0.3927
6944,51,34,4.0,15.0,m01_859_-0.1963_0.1963
6945,58,35,4.0,15.0,m01_860_-0.1963_-0.0000
6946,65,34,5.0,16.0,m01_861_-0.1963_-0.1963
6947,72,34,5.0,15.0,m01_862_-0.1963_-0.3927
6948,45,40,5.0,15.0,m01_867_-0.3927_0.3927
6949,51,41,3.0,15.0,m01_868_-0.3927_0.1963
6950,58,41,5.0,16.0,m01_869_-0.3927_-0.0000
6951,72,40,6.0,15.0,m01_871_-0.3927_-0.3927
6952,71,45,5.0,14.0,m01_880_-0.5890_-0.3927
6953,49,22,3.0,14.0,m01_921_0.1963_0.3927
6954,55,21,3.0,14.0,m01_922_0.1963_0.1963
6955,62,21,4.0,16.0,m01_923_0.1963_-0.0000
6956,69,21,5.0,15.0,m01_924_0.1963_-0.1963
6957,43,27,3.0,12.0,m01_929_-0.0000_0.5890
6958,49,28,2.0,14.0,m01_930_-0.0000_0.3927
6959,55,28,3.0,15.0,m01_931_-0.0000_0.1963
6960,62,28,5.0,15.0,m01_932_-0.0000_-0.0000
6961,69,28,4.0,16.0,m01_933_-0.0000_-0.1963
6962,43,33,2.0,13.0,m01_938_-0.1963_0.5890
6963,49,34,3.0,14.0,m01_939_-0.1963_0.3927
6964,55,35,3.0,15.0,m01_940_-0.1963_0.1963
6965,62,35,3.0,16.0,m01_941_-0.1963_-0.0000
6966,69,35,4.0,16.0,m01_942_-0.1963_-0.1963
6967,75,34,5.0,14.0,m01_943_-0.1963_-0.3927
6968,43,38,3.0,13.0,m01_947_-0.3927_0.5890
6969,55,41,4.0,15.0,m01_949_-0.3927_0.1963
6970,62,41,3.0,16.0,m01_950_-0.3927_-0.0000
6971,69,41,5.0,15.0,m01_951_-0.3927_-0.1963
6972,75,40,4.0,15.0,m01_952_-0.3927_-0.3927
6973,44,43,3.0,14.0,m01_956_-0.5890_0.5890
6974,49,45,3.0,14.0,m01_957_-0.5890_0.3927
6975,62,47,6.0,16.0,m01_959_-0.5890_-0.0000
6976,69,46,5.0,16.0,m01_960_-0.5890_-0.1963
6977,76,45,5.0,15.0,m01_961_-0.5890_-0.3927
6978,55,22,4.0,15.0,m02_1003_0.1963_0.1963
6979,43,28,3.0,14.0,m02_1010_-0.0000_0.5890
6980,49,28,4.0,15.0,m02_1011_-0.0000_0.3927
6981,55,29,5.0,15.0,m02_1012_-0.0000_0.1963
6982,62,28,4.0,17.0,m02_1013_-0.0000_-0.0000
6983,69,29,5.0,16.0,m02_1014_-0.0000_-0.1963
6984,43,34,4.0,15.0,m02_1019_-0.1963_0.5890
6985,49,35,3.0,15.0,m02_1020_-0.1963_0.3927
6986,55,36,4.0,15.0,m02_1021_-0.1963_0.1963
6987,62,36,4.0,15.0,m02_1022_-0.1963_-0.0000
6988,70,36,6.0,16.0,m02_1023_-0.1963_-0.1963
6989,43,40,2.0,14.0,m02_1028_-0.3927_0.5890
6990,49,41,4.0,15.0,m02_1029_-0.3927_0.3927
6991,55,42,3.0,16.0,m02_1030_-0.3927_0.1963
6992,62,42,4.0,16.0,m02_1031_-0.3927_-0.0000
6993,69,42,5.0,16.0,m02_1032_-0.3927_-0.1963
6994,43,45,3.0,14.0,m02_1037_-0.5890_0.5890
6995,49,47,4.0,16.0,m02_1038_-0.5890_0.3927
6996,62,48,5.0,16.0,m02_1040_-0.5890_-0.0000
6997,70,48,5.0,16.0,m02_1041_-0.5890_-0.1963
6998,46,23,2.0,13.0,m02_1082_0.1963_0.5890
6999,52,22,4.0,15.0,m02_1083_0.1963_0.3927
7000,41,28,2.0,11.0,m02_1090_-0.0000_0.7854
7001,46,28,2.0,14.0,m02_1091_-0.0000_0.5890
7002,52,28,3.0,14.0,m02_1092_-0.0000_0.3927
7003,59,29,4.0,16.0,m02_1093_-0.0000_0.1963
7004,46,34,2.0,13.0,m02_1100_-0.1963_0.5890
7005,52,35,3.0,15.0,m02_1101_-0.1963_0.3927
7006,59,36,4.0,16.0,m02_1102_-0.1963_0.1963
7007,66,36,6.0,16.0,m02_1103_-0.1963_-0.0000
7008,73,36,6.0,16.0,m02_1104_-0.1963_-0.1963
7009,41,38,2.0,11.0,m02_1108_-0.3927_0.7854
7010,46,40,2.0,13.0,m02_1109_-0.3927_0.5890
7011,52,41,3.0,14.0,m02_1110_-0.3927_0.3927
7012,59,42,3.0,16.0,m02_1111_-0.3927_0.1963
7013,66,43,4.0,16.0,m02_1112_-0.3927_-0.0000
7014,73,42,6.0,17.0,m02_1113_-0.3927_-0.1963
7015,41,42,2.0,12.0,m02_1117_-0.5890_0.7854
7016,46,45,3.0,13.0,m02_1118_-0.5890_0.5890
7017,52,47,3.0,14.0,m02_1119_-0.5890_0.3927
7018,59,48,4.0,16.0,m02_1120_-0.5890_0.1963
7019,66,49,4.0,17.0,m02_1121_-0.5890_-0.0000
7020,65,20,5.0,13.0,m02_1160_0.3927_-0.5890
7021,70,22,4.0,10.0,m02_1161_0.3927_-0.7854
7022,52,25,4.0,15.0,m02_1167_0.1963_-0.1963
7023,59,26,5.0,14.0,m02_1168_0.1963_-0.3927
7024,65,26,5.0,12.0,m02_1169_0.1963_-0.5890
7025,70,27,4.0,10.0,m02_1170_0.1963_-0.7854
7026,45,32,4.0,16.0,m02_1175_-0.0000_-0.0000
7027,52,32,4.0,16.0,m02_1176_-0.0000_-0.1963
7028,59,32,6.0,15.0,m02_1177_-0.0000_-0.3927
7029,65,32,5.0,13.0,m02_1178_-0.0000_-0.5890
7030,70,32,4.0,10.0,m02_1179_-0.0000_-0.7854
7031,39,39,5.0,17.0,m02_1183_-0.1963_0.1963
7032,46,40,6.0,16.0,m02_1184_-0.1963_-0.0000
7033,53,39,5.0,16.0,m02_1185_-0.1963_-0.1963
7034,59,39,5.0,15.0,m02_1186_-0.1963_-0.3927
7035,65,38,5.0,13.0,m02_1187_-0.1963_-0.5890
7036,70,37,4.0,10.0,m02_1188_-0.1963_-0.7854
7037,45,46,4.0,16.0,m02_1193_-0.3927_-0.0000
7038,52,46,5.0,15.0,m02_1194_-0.3927_-0.1963
7039,65,44,5.0,12.0,m02_1196_-0.3927_-0.5890
7040,70,42,5.0,11.0,m02_1197_-0.3927_-0.7854
7041,59,51,4.0,15.0,m02_1204_-0.5890_-0.3927
7042,65,49,6.0,13.0,m02_1205_-0.5890_-0.5890
7043,70,46,4.0,10.0,m02_1206_-0.5890_-0.7854
7044,56,26,5.0,16.0,m02_123_-0.0000_-0.1963
7045,49,25,5.0,17.0,m02_1247_0.1963_-0.0000
7046,56,25,6.0,16.0,m02_1248_0.1963_-0.1963
7047,62,26,5.0,14.0,m02_1249_0.1963_-0.3927
7048,62,26,5.0,14.0,m02_124_-0.0000_-0.3927
7049,68,26,5.0,13.0,m02_1250_0.1963_-0.5890
7050,42,33,5.0,17.0,m02_1255_-0.0000_0.1963
7051,48,32,4.0,16.0,m02_1256_-0.0000_-0.0000
7052,56,32,5.0,16.0,m02_1257_-0.0000_-0.1963
7053,62,32,5.0,15.0,m02_1258_-0.0000_-0.3927
7054,68,26,4.0,13.0,m02_125_-0.0000_-0.5890
7055,42,39,5.0,17.0,m02_1264_-0.1963_0.1963
7056,48,39,5.0,16.0,m02_1265_-0.1963_-0.0000
7057,56,39,6.0,16.0,m02_1266_-0.1963_-0.1963
7058,62,38,5.0,14.0,m02_1267_-0.1963_-0.3927
7059,68,38,4.0,13.0,m02_1268_-0.1963_-0.5890
7060,41,46,4.0,16.0,m02_1273_-0.3927_0.1963
7061,48,46,4.0,16.0,m02_1274_-0.3927_-0.0000
7062,55,45,5.0,16.0,m02_1275_-0.3927_-0.1963
7063,62,45,5.0,14.0,m02_1276_-0.3927_-0.3927
7064,68,44,5.0,12.0,m02_1277_-0.3927_-0.5890
7065,62,50,5.0,15.0,m02_1285_-0.5890_-0.3927
7066,68,48,5.0,13.0,m02_1286_-0.5890_-0.5890
7067,49,33,4.0,16.0,m02_131_-0.1963_-0.0000
7068,52,25,5.0,17.0,m02_1328_0.1963_-0.0000
7069,59,25,4.0,16.0,m02_1329_0.1963_-0.1963
7070,56,33,6.0,16.0,m02_132_-0.1963_-0.1963
7071,66,25,6.0,15.0,m02_1330_0.1963_-0.3927
7072,72,26,5.0,13.0,m02_1331_0.1963_-0.5890
7073,38,32,3.0,15.0,m02_1335_-0.0000_0.3927
7074,45,32,5.0,17.0,m02_1336_-0.0000_0.1963
7075,52,32,5.0,17.0,m02_1337_-0.0000_-0.0000
7076,59,32,6.0,16.0,m02_1338_-0.0000_-0.1963
7077,66,32,5.0,15.0,m02_1339_-0.0000_-0.3927
7078,62,33,4.0,14.0,m02_133_-0.1963_-0.3927
7079,72,32,6.0,13.0,m02_1340_-0.0000_-0.5890
7080,38,38,3.0,15.0,m02_1344_-0.1963_0.3927
7081,45,39,4.0,16.0,m02_1345_-0.1963_0.1963
7082,52,39,5.0,16.0,m02_1346_-0.1963_-0.0000
7083,59,39,5.0,16.0,m02_1347_-0.1963_-0.1963
7084,66,38,5.0,15.0,m02_1348_-0.1963_-0.3927
7085,71,38,4.0,13.0,m02_1349_-0.1963_-0.5890
7086,68,31,4.0,12.0,m02_134_-0.1963_-0.5890
7087,38,45,4.0,15.0,m02_1353_-0.3927_0.3927
7088,45,45,5.0,16.0,m02_1354_-0.3927_0.1963
7089,52,46,6.0,17.0,m02_1355_-0.3927_-0.0000
7090,59,45,6.0,16.0,m02_1356_-0.3927_-0.1963
7091,66,44,5.0,15.0,m02_1357_-0.3927_-0.3927
7092,72,43,5.0,13.0,m02_1358_-0.3927_-0.5890
7093,66,50,6.0,15.0,m02_1366_-0.5890_-0.3927
7094,72,48,5.0,13.0,m02_1367_-0.5890_-0.5890
7095,42,40,5.0,16.0,m02_139_-0.3927_0.1963
7096,41,25,3.0,15.0,m02_1407_0.1963_0.3927
7097,48,25,4.0,16.0,m02_1408_0.1963_0.1963
7098,55,25,3.0,16.0,m02_1409_0.1963_-0.0000
7099,49,40,5.0,18.0,m02_140_-0.3927_-0.0000
7100,62,25,5.0,15.0,m02_1410_0.1963_-0.1963
7101,41,32,3.0,15.0,m02_1416_-0.0000_0.3927
7102,48,32,4.0,16.0,m02_1417_-0.0000_0.1963
7103,55,32,5.0,16.0,m02_1418_-0.0000_-0.0000
7104,62,32,4.0,15.0,m02_1419_-0.0000_-0.1963
7105,56,40,6.0,16.0,m02_141_-0.3927_-0.1963
7106,69,32,5.0,15.0,m02_1420_-0.0000_-0.3927
7107,41,38,3.0,15.0,m02_1425_-0.1963_0.3927
7108,48,39,4.0,15.0,m02_1426_-0.1963_0.1963
7109,55,39,5.0,16.0,m02_1427_-0.1963_-0.0000
7110,62,39,6.0,16.0,m02_1428_-0.1963_-0.1963
7111,69,38,5.0,15.0,m02_1429_-0.1963_-0.3927
7112,62,39,5.0,14.0,m02_142_-0.3927_-0.3927
7113,42,44,4.0,16.0,m02_1434_-0.3927_0.3927
7114,48,46,5.0,15.0,m02_1435_-0.3927_0.1963
7115,55,46,4.0,16.0,m02_1436_-0.3927_-0.0000
7116,62,45,6.0,17.0,m02_1437_-0.3927_-0.1963
7117,69,45,5.0,15.0,m02_1438_-0.3927_-0.3927
7118,68,37,5.0,13.0,m02_143_-0.3927_-0.5890
7119,42,50,4.0,16.0,m02_1443_-0.5890_0.3927
7120,69,50,5.0,15.0,m02_1447_-0.5890_-0.3927
7121,39,26,3.0,14.0,m02_1487_0.1963_0.5890
7122,45,25,4.0,15.0,m02_1488_0.1963_0.3927
7123,52,25,5.0,16.0,m02_1489_0.1963_0.1963
7124,59,25,5.0,17.0,m02_1490_0.1963_-0.0000
7125,66,25,5.0,16.0,m02_1491_0.1963_-0.1963
7126,39,32,3.0,14.0,m02_1496_-0.0000_0.5890
7127,45,32,4.0,15.0,m02_1497_-0.0000_0.3927
7128,52,32,3.0,17.0,m02_1498_-0.0000_0.1963
7129,59,32,5.0,17.0,m02_1499_-0.0000_-0.0000
7130,66,32,5.0,16.0,m02_1500_-0.0000_-0.1963
7131,73,32,6.0,16.0,m02_1501_-0.0000_-0.3927
7132,45,38,4.0,15.0,m02_1506_-0.1963_0.3927
7133,52,39,3.0,16.0,m02_1507_-0.1963_0.1963
7134,59,39,5.0,16.0,m02_1508_-0.1963_-0.0000
7135,66,39,5.0,16.0,m02_1509_-0.1963_-0.1963
7136,73,38,6.0,15.0,m02_1510_-0.1963_-0.3927
7137,39,43,2.0,14.0,m02_1514_-0.3927_0.5890
7138,45,44,4.0,15.0,m02_1515_-0.3927_0.3927
7139,52,45,4.0,16.0,m02_1516_-0.3927_0.1963
7140,59,45,5.0,17.0,m02_1517_-0.3927_-0.0000
7141,66,45,5.0,16.0,m02_1518_-0.3927_-0.1963
7142,73,44,6.0,15.0,m02_1519_-0.3927_-0.3927
7143,62,44,5.0,14.0,m02_151_-0.5890_-0.3927
7144,39,48,3.0,14.0,m02_1523_-0.5890_0.5890
7145,45,50,4.0,15.0,m02_1524_-0.5890_0.3927
7146,68,42,4.0,12.0,m02_152_-0.5890_-0.5890
7147,43,26,3.0,14.0,m02_1568_0.1963_0.5890
7148,49,25,5.0,16.0,m02_1569_0.1963_0.3927
7149,56,25,4.0,18.0,m02_1570_0.1963_0.1963
7150,62,25,4.0,16.0,m02_1571_0.1963_-0.0000
7151,69,25,5.0,16.0,m02_1572_0.1963_-0.1963
7152,43,32,3.0,14.0,m02_1577_-0.0000_0.5890
7153,49,32,4.0,16.0,m02_1578_-0.0000_0.3927
7154,55,32,3.0,16.0,m02_1579_-0.0000_0.1963
7155,62,32,4.0,16.0,m02_1580_-0.0000_-0.0000
7156,69,32,5.0,16.0,m02_1581_-0.0000_-0.1963
7157,42,38,2.0,13.0,m02_1586_-0.1963_0.5890
7158,49,38,3.0,16.0,m02_1587_-0.1963_0.3927
7159,55,39,4.0,16.0,m02_1588_-0.1963_0.1963
7160,62,39,5.0,16.0,m02_1589_-0.1963_-0.0000
7161,43,43,3.0,14.0,m02_1595_-0.3927_0.5890
7162,49,44,3.0,15.0,m02_1596_-0.3927_0.3927
7163,55,45,4.0,16.0,m02_1597_-0.3927_0.1963
7164,62,46,3.0,17.0,m02_1598_-0.3927_-0.0000
7165,70,45,5.0,16.0,m02_1599_-0.3927_-0.1963
7166,43,48,3.0,14.0,m02_1604_-0.5890_0.5890
7167,49,50,3.0,15.0,m02_1605_-0.5890_0.3927
7168,41,27,2.0,12.0,m02_1648_0.1963_0.7854
7169,46,26,3.0,13.0,m02_1649_0.1963_0.5890
7170,52,25,4.0,15.0,m02_1650_0.1963_0.3927
7171,59,25,4.0,16.0,m02_1651_0.1963_0.1963
7172,41,31,2.0,11.0,m02_1657_-0.0000_0.7854
7173,46,32,2.0,13.0,m02_1658_-0.0000_0.5890
7174,52,32,3.0,15.0,m02_1659_-0.0000_0.3927
7175,59,32,5.0,16.0,m02_1660_-0.0000_0.1963
7176,66,32,5.0,16.0,m02_1661_-0.0000_-0.0000
7177,73,32,5.0,16.0,m02_1662_-0.0000_-0.1963
7178,41,37,2.0,11.0,m02_1666_-0.1963_0.7854
7179,46,37,3.0,13.0,m02_1667_-0.1963_0.5890
